id,ingredients,steps,ingredients_clean
resep-17144127,"['1/4 daging sapi giling', '2 bh jamur champignon/kancing (atau wortel parut jika tidak ada jamur atau jamur kuping)', '1/2 bawang bombai cincang /iris kecil-kecil', 'Daun bawang iris sedang', '2 bh bawang putih cincang', '1 lbr daun salam', '1 ruas jahe geprek', '1/2 sdt Minyak wijen', 'Kecap asin', 'Kecap manis', 'Saus tiram', 'Lada bubuk', 'Penyedap rasa (optional)', 'dikit Larutan maezena', 'Un salted butter/margarin/minyak buat menumis', '2 bh telur rebus']","[{'text': 'Panaskan unsalted butter dan Tumis baput hingga harum lalu masukan bombai cincang beserta daging giling, daun salam dan jahe. Tumis hingga harum', 'images': ['https://img-global.cpcdn.com/steps/33a845fa6107180a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f5ae102e26cba8ae/400x400cq80/photo.jpg']}, {'text': 'Masukkan minyak wijen, saus tiram, kecap asin, kecap manis, penyedap rasa, lada, daun bawang serta irisan jamur. Aduk merata dan diamkan lalu beri air sedikit diamkan hingga daging empuk.', 'images': ['https://img-global.cpcdn.com/steps/2f2bb94d79eb1614/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/2ab9146624016b97/400x400cq80/photo.jpg']}, {'text': 'Setelah matang beri larutan maezena aduk dan diamkan', 'images': ['https://img-global.cpcdn.com/steps/797d3df8c6812ffc/400x400cq80/photo.jpg']}, {'text': 'Telur rebus belah menjadi dua bagian. Siapkan mangkok/wadah tahan panas lalu tata telur dalam posisi telungkup, kemudian masukkan tumis daging cincang tersebut secukupnya, lalu masukkan nasi agak lembek dan tekan-tekan', 'images': []}, {'text': 'Siapkan dandang kukusan dan tunggu sampai air mendidih kemudian,Kukus nasi isi daging tersebut. Kukus kurleb 10 menit atau sesuai selera. Jika suka agak lembek atau buat MPASI kukus agak lama.', 'images': []}, {'text': 'Setelah matang angkat dan cetak dlm wadah lalu sajikan', 'images': ['https://img-global.cpcdn.com/steps/ed3d1cfeddf20b55/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/737f0afcc69566ee/400x400cq80/photo.jpg']}]","daging sapi, jamur champignonkancing wortel, bawang bombai cincang iris, daun bawang iris seg, bawang putih cincang, daun salam, jahe, minyak wijen, kecap asin, kecap manis, saus tiram, lada bubuk, rasa, dikit larutan maezena, un salted buttermargarinminyak, telur rebus"
resep-16582380,"['1 buah ngau cin (sengkel sapi)', '2 ruas jahe geprek', '3 butir bawang putih geprek', '2 sdm kecap asin', '4 sdm kecap hitam', '4 butir gula batu', '1 liter air', '1 sdt gula pasir']","[{'text': 'Potong daging sapi sengkel jadi 2', 'images': []}, {'text': 'Siap Kan panci masuk Kan semua bahan tunggu sampai mendidih setelah mendidih kecil Kan api pakai api sedang masak sampai 1 jam.', 'images': []}, {'text': 'Jika air sudah menyusut dan daging empuk angkat potong tipis sajikan', 'images': []}]","ngau cin sengkel sapi, jahe, bawang putih, kecap asin, kecap hitam, gula batu, air, gula pasir"
resep-17250763,"['8 siung bawang merah', '6 siung bawang putih', '8 buah cabai kriting', 'secukupnya Terasi', '2 btng serai', '1 ruas Lengkuas iris', 'secukupnya Minyak', 'secukupnya Air', '2 btg serai geprek', 'secukupnya Lengkuas, iris', 'secukupnya Daun jeruk', 'secukupnya Daun ketumbar', '1/4 gr udang basah', 'secukupnya Jamur', 'secukupnya Tahu', 'secukupnya Tomat', 'secukupnya Mie basah', 'secukupnya Wortel', 'secukupnya Sawi putih', 'Sesuai selera kalian aja isiannya mau apa yaa.']","[{'text': 'Pisah udang dengan kulitnya. Buang kotoran dan cuci kering.', 'images': []}, {'text': 'Panaskan minyak kemudian masukkan kulit udang, tambahkan air, masak selama 10 menit.', 'images': []}, {'text': 'Tumis bumbu hingga wangi dan kering.', 'images': []}, {'text': 'Saring kaldu udang, kemudian masukkan serai, lengkuas, tomat, daun jeruk, jamur, dan bumbu halus. Aduk hingga merata.', 'images': []}, {'text': 'Tambahkan kecap, terasi, gula, garam, cabai, dan air oerasan jeruk nipis.', 'images': []}, {'text': 'Masukkan udang, mie basah, daun ketumbar, matikan api lalu tambahkan susu efaporasi jika perlu, aduk rata.', 'images': []}, {'text': 'Tom Yum siap disajikan', 'images': ['https://img-global.cpcdn.com/steps/f7816d8c07d41dff/400x400cq80/photo.jpg']}]","bawang merah, bawang putih, cabai kriting, terasi, btng serai, lengkuas iris, minyak, air, serai, lengkuas iris, daun jeruk, daun ketumbar, ug basah, jamur, tahu, tomat, mie basah, wortel, sawi putih"
resep-13795398,"['250 gr daging ayam giling', 'segenggam daun kemangi', '3-4 cabe kriting merah', '1/3 bawang bombay', '1 sdm saus tiram', '1 sdm kecap ikan', '1 sdm dark soy sauce', '1 sdm kecap asin/ soy sauce', 'secukupnya kaldu blok, gula pasir']","[{'text': 'Tumis bawang bombay dan cabe kriting sampai wangi, kemudian masukkan daging ayam. Aduk sampai berubah warnanya jadi putih.', 'images': []}, {'text': 'Tuangkan semua sausnya (saya masukkan ke mangkok dan tambah sedikit air utk melarutkan gula).', 'images': []}, {'text': 'Terakhir masukkan daun kemangi. Tes rasa.', 'images': []}, {'text': 'Sajikan dengan side dish telur ceplok 1/2 matang.', 'images': []}]","daging ayam, daun kemangi, cabe kriting merah, bawang bombay, saus tiram, kecap ikan, dark soy sauce, kecap asin soy sauce, kaldu blok gula pasir"
resep-9491662,"['400 gr ayam cincang/ fillet ayam dicincang', '1 bawang bombay, iris kecil&quot;', '3 siung bawang putih, geprek lalu dicincang', '9 rawit merah. Klo gak suka pedas bisa pakai cabe merah secukup', 'Garam', '1 sdt lada hitam', '2 sdm/lebih kecap manis', '4 sdm kecap asin', '2 ikat daun kemangi', '2 sdm margarin/ minyak wijen']","[{'text': 'Siapkan ayam dan bumbu.', 'images': ['https://img-global.cpcdn.com/steps/5edb80daab77329f/400x400cq80/photo.jpg']}, {'text': 'Panaskan margarin. Tumis bawang putih sampai kuning kecoklatan. Masukkan bawang bombay. Masak sampai bombay agak layu. Masukkan potongan cabe. Aduk""', 'images': ['https://img-global.cpcdn.com/steps/3d94e15efee6856a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/94b34bc26065b821/400x400cq80/photo.jpg']}, {'text': 'Kemudian masukkan ayam cincang. Masak sampai daging ayamnya berwarna putih. Aduk sesekali. Tambahkan garam, lada hitam lalu aduk rata. Kemudian tuangkan kecap manis dan asin. Tes rasanya.', 'images': ['https://img-global.cpcdn.com/steps/04631b2ac065cd71/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/541cef49e7faa72c/400x400cq80/photo.jpg']}, {'text': 'Setelah daging ayam matang, baru masukkan daun kemangi. Saya iris kasar kemanginya biar lebih wangi. Masak sebentar saja. Kalau suka, bisa tambah air sedikit. Kalau saya suka yg kering. Setelah pas rasanya, angkat dan sajikan.', 'images': ['https://img-global.cpcdn.com/steps/e590120b222bda66/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/ce4fea0f3a66381b/400x400cq80/photo.jpg']}, {'text': 'Masakan ini disantap dengan nasi putih dan telur ceplok setengah matang. Saya menyantapnya dengan kentang panggang. Resep kentang ada di resep saya yg berikutnya ya', 'images': []}]","ayam cincang fillet, bawang bombay, bawang putih, rawit merah, garam, lada hitam, sdmlebih kecap manis, kecap asin, daun kemangi, margarin minyak wijen"
resep-3182967,"['250 gram fishball (saya beli curah d ramayana)', '250 gram cumi', '250 gram udang', '4 buah tahu seafood', '2 bonggol pokcoy', '2 batang besar daun bawang', '3 siung bawang putih', '8 siung bawang merah', '8 buah cabe merah besar', '15 buah cabe merah keriting', '5 buah rawit merah', '2 ruas lengkuas', '3 buah belimbing wuluh', '1 buah tomat', '2 buah jeruk nipis utk perasaan', 'Sckupnya minyak utk menumis', '2 lt air', 'Sckupnya gula, garam, penyedap']","[{'text': 'Haluskan smua bumbu d atas, kecuali lengkuas dan jahe yg di iris', 'images': []}, {'text': 'Cuci bersih smua bahan isian', 'images': []}, {'text': 'Tumis bumbu halus hingga berubah tua, msukan belimbing wuluh yg di iris', 'images': []}, {'text': 'Masukan air tunggu hingga mendidih', 'images': []}, {'text': 'Olah kuah tomyam hingga sedap, lalu msukan smua fishball, tunggu hingga matang. Cumi dan udang d masukan terakhir.', 'images': []}, {'text': 'Koreksi rasa..', 'images': []}, {'text': 'Rebus pokcoy d air panas biasa, tuangkan ketika ingin di santap, bersama perasan jeruk nipis dan daun bawang.', 'images': []}]","fishball, cumi, tahu seafood, bonggol pokcoy, besar daun bawang, bawang putih, bawang merah, cabe merah besar, cabe merah keriting, rawit merah, lengkuas, belimbing wuluh, tomat, jeruk nipis, minyak, lt air, gula garam"
resep-1036365,"['bakso salmon', 'Bakso Tuna', 'sesuai selera Cabe rawit', '4 buah cabe merah', 'Sereh', 'lada', 'ketumbar', '1 ruas jari jahe', '4 siung bawang merah', '3 siung bawang putih', 'gula', 'garam', 'minyak sayur']","[{'text': 'Bersihkan isi cabe merah, bagi menjadi dua. (untukbumbu halus dan buat hiasan', 'images': []}, {'text': 'Haluskan bumbu (bawang merah, bawang putih, cabe merah, ketumbar, jahe)', 'images': []}, {'text': 'Panaskan minyak, tunggu sampai panas', 'images': []}, {'text': 'Masukan bumbu halus, tunggu sampai wangi', 'images': []}, {'text': 'Tuangkan air, masukan bakso salmon dan bakso tuna', 'images': []}, {'text': 'Masukan sereh yang sudah dimemarkan', 'images': []}, {'text': 'Tunggu sampai mendidih', 'images': []}, {'text': 'Tuangkan kedalam wadah, hiasi dengan cabe merah', 'images': []}, {'text': 'Tomyam sederhana siapa disajikan', 'images': []}]","bakso salmon, bakso tuna, cabe rawit, cabe merah, sereh, lada, ketumbar, jari jahe, bawang merah, bawang putih, gula, garam, minyak sayur"
resep-15327008,"['1 kilo daging kambing (hanya untuk daging kambing)', '1/2 kilo tulang kambing', '10-15 butir kapolaga arab', 'Kunyit 2 sebesar jari telunjuk', 'secukupnya Jahe', '2 sendok teh Lada bubuk', '1 SM Ketumbar halus', '10 biji Cengkeh', 'Biji pala setengah butir', '4 butir Kemiri', '1 Sendok teh Jinten', 'Kayu manis 2 batang seukuran jari tengah', '10 butir bawang merah', '6 butir bawang putih', 'Daun seledri', 'Tomat buah iris']","[{'text': 'Rebus daging kambing dan tulang nya kurang lebih 45 menit di tutup', 'images': []}, {'text': 'Matikan dan buah air rebusan...kemudian rebus kembali sampai mendidih', 'images': ['https://img-global.cpcdn.com/steps/0a9d701085fc1d86/400x400cq80/photo.jpg']}, {'text': 'Haluskan bumbu kecuali daun seledri dan tomat', 'images': ['https://img-global.cpcdn.com/steps/308e55bf9abbcc69/400x400cq80/photo.jpg']}, {'text': 'Tumis bumbu dengan api kecil,sampai matang kemudian masukan ke dalam rebusan daging...tutup hingga daging empuk dan bumbu meresap ke daging', 'images': ['https://img-global.cpcdn.com/steps/a853c0c8ea3c317f/400x400cq80/photo.jpg']}, {'text': 'Setelah matang matikan kompor masukan irisan tomat dan daun seledri', 'images': []}, {'text': 'Sayur marak siap di hidangkan...', 'images': ['https://img-global.cpcdn.com/steps/34e130ee9b94e93d/400x400cq80/photo.jpg']}]","daging kambing, tulang kambing, kapolaga arab, kunyit sebesar jari telunjuk, jahe, teh lada bubuk, sm ketumbar, biji cengkeh, biji pala setengah, kemiri, teh jinten, kayu manis seukuran jari tengah, bawang merah, bawang putih, daun seledri, tomat iris"
resep-13377907,"['1/4 daging', '8 siung bawang putih', '1 sdt jintan', '1/2 sdt lada', '1 liter air', '2 sdm mertega', 'Secukupnya garam']","[{'text': 'Cuci bersih daging, potong dadu, sisihkan.', 'images': []}, {'text': 'Haluskan bawang putih, jintan, dan lada. Tumis hingga matang.', 'images': []}, {'text': 'Tambahkan air ±1 liter, didihkan.', 'images': []}, {'text': 'Jika sudah mendidih, masukkan daging yg sudah dipotong dadu. Kecilkan api, tunggu sampai air habis dan daging empuk. Tambahkan garam, campur rata.', 'images': []}, {'text': 'Matikan api, tambahkan mentega, campur rata. Siap dihidangkan.', 'images': []}]","daging, bawang putih, jintan, lada, air, mertega, garam"
resep-13345262,"['± 1 kg paprika', '2 1/2 gelas (uk. 200ml) beras, cuci bersih', '5 siung bawang bombai', '2 siung bawang putih', '3 buah tomat, blender', '3 buah tomat potong sebesar koin', '1 1/2 sdm pasta tomat', '2 sdm garam', '1 sdm merica bubuk', '1 sdm daun mint kering', '7 sdm minyak goreng']","[{'text': 'Keluarkan biji paprika, lalu cuci bersih', 'images': ['https://img-global.cpcdn.com/steps/bd6d8ec7f1f30223/400x400cq80/photo.jpg']}, {'text': 'Cuci bersih beras, lalu tiriskan', 'images': ['https://img-global.cpcdn.com/steps/afc43c4d25e3853c/400x400cq80/photo.jpg']}, {'text': 'Haluskan bawang bombai dan bawang putih dengan chopper. Boleh cincang kasar. Tumis dengan minyak goreng hingga layu', 'images': ['https://img-global.cpcdn.com/steps/8ec788cffb13b548/400x400cq80/photo.jpg']}, {'text': 'Tuang tomat yang diblender, pasta tomat, garam, merica bubuk, daun mint, dan beras. Masak sebentar, sisihkan.', 'images': ['https://img-global.cpcdn.com/steps/db3d165776766151/400x400cq80/photo.jpg']}, {'text': 'Tuang beras dan rempah yang sudah ditumis kedalam paprika. Lakukan sampai paprika habis. Tutup bagian atas paprika dengan tomat yang dipotong sebesar koin. Lalu tata diatas panci dan beri sedikit air, sekitar 1/4 bagian panci. Masak sampai paprika empuk dan nasinya matang. Sesekali cek', 'images': ['https://img-global.cpcdn.com/steps/36c7cb33a7f34448/400x400cq80/photo.jpg']}, {'text': 'Afiyet olsun ', 'images': ['https://img-global.cpcdn.com/steps/2a04181bd22e2b31/400x400cq80/photo.jpg']}]","paprika, uk beras, bawang bombai, bawang putih, tomat blender, tomat sebesar koin, pasta tomat, garam, merica bubuk, daun mint kering, minyak goreng"
resep-13307439,"['5 sdm minyak goreng', '2 gelas (gelas uk. 200ml) beras bulgur. Cuci bersih', '1 buah bawang bombai besar. Potong dadu', '2 buah cabai hijau besar (tidak pedas) cincang kasar', '1 buah tomat besar. Potong dadu', '1 sdt pasta tomat', '1 1/2 sdm garam', '4 gelas Air panas']","[{'text': 'Tuang minyak goreng. Setelah panas, masukkan bawang bombai', 'images': ['https://img-global.cpcdn.com/steps/eb0988cc9bb609ec/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/1a4c6420cff4c5de/400x400cq80/photo.jpg']}, {'text': 'Tumis bawang hingga layu dan harum. Masukkan cabai, tumis lagi. Lalu masukkan potongan tomat', 'images': ['https://img-global.cpcdn.com/steps/b3011751ae65f241/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/81c82e654ee8b687/400x400cq80/photo.jpg']}, {'text': 'Tumis hingga layu. Masukkan pasta tomat. Aduk sebentar, masukkan beras bulgur, Lalu tuang air panas', 'images': ['https://img-global.cpcdn.com/steps/3467078d8d390848/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/4f684a80d0c47296/400x400cq80/photo.jpg']}, {'text': 'Masukkan garam. Masak selama 10 menit. Setelah itu matikan kompor Dan diamkan lagi selama 10 menit agar air menyusut', 'images': ['https://img-global.cpcdn.com/steps/d6aec959a4a581e9/400x400cq80/photo.jpg']}, {'text': 'Sambil menunggu boleh siapkan pendamping nasi bulgur. Kali ini kami makan pakai nugget yang dipanggang', 'images': ['https://img-global.cpcdn.com/steps/62579110da29f0b2/400x400cq80/photo.jpg']}, {'text': 'Afiyet olsun ', 'images': ['https://img-global.cpcdn.com/steps/8b68547963c85d98/400x400cq80/photo.jpg']}, {'text': 'Makan dengan Nugget juga enak ', 'images': ['https://img-global.cpcdn.com/steps/13e0d9186e1bc6be/400x400cq80/photo.jpg']}]","minyak goreng, uk beras bulgur, bawang bombai, cabai hijau besar, tomat, pasta tomat, garam, air panas"
resep-13298461,"['3 gelas Beras (gelas uk. 300ml) cuci bersih', '± 1kg Ayam rebus hingga matang, sisihkan air kaldunya', '1 sdt Daun Timi / Oregano', '2 sdm Garam', '1 sdm Merica bubuk', '5 siung Bawang bombai, potong dadu/cincang kasar', '1 sdm Cabai kering giling']","[{'text': 'Siapkan bahan', 'images': ['https://img-global.cpcdn.com/steps/fb3c97b3bca5d3ac/400x400cq80/photo.jpg']}, {'text': 'Tuang beras ke loyang/ panci rice cooker', 'images': ['https://img-global.cpcdn.com/steps/036a85155730dbef/400x400cq80/photo.jpg']}, {'text': 'Masukkan bawang bombai', 'images': ['https://img-global.cpcdn.com/steps/078b6f14fd166e38/400x400cq80/photo.jpg']}, {'text': 'Tuang garam', 'images': ['https://img-global.cpcdn.com/steps/5c73b3bde491ce9c/400x400cq80/photo.jpg']}, {'text': 'Tuang merica bubuk', 'images': ['https://img-global.cpcdn.com/steps/63c34b51fae49da9/400x400cq80/photo.jpg']}, {'text': 'Tuang cabai kering bubuk', 'images': ['https://img-global.cpcdn.com/steps/aa7a290436ccb92a/400x400cq80/photo.jpg']}, {'text': 'Tuang daun timi/oregano.', 'images': ['https://img-global.cpcdn.com/steps/f43708bda9afa3c8/400x400cq80/photo.jpg']}, {'text': 'Cuci tangan dan aduk hingga rata. Boleh tambah saos tomat', 'images': ['https://img-global.cpcdn.com/steps/540a62c0322d40a1/400x400cq80/photo.jpg']}, {'text': 'Tata ayam diatas beras', 'images': ['https://img-global.cpcdn.com/steps/746f187cf46a5340/400x400cq80/photo.jpg']}, {'text': 'Tuang 5 gelas (gelas uk. 300ml) air kaldu ayam.', 'images': ['https://img-global.cpcdn.com/steps/e89d66dda089c367/400x400cq80/photo.jpg']}, {'text': 'Panggang di oven dengan suhu 220° C selama 30 menit dengan api atas bawah atau boleh masak pakai rice cooker sampai matang', 'images': ['https://img-global.cpcdn.com/steps/404e6444bd7ab07f/400x400cq80/photo.jpg']}, {'text': 'Super wangi loh', 'images': ['https://img-global.cpcdn.com/steps/9dd1ee2dda53bc95/400x400cq80/photo.jpg']}, {'text': 'Afiyet olsun ', 'images': ['https://img-global.cpcdn.com/steps/7a4d69e6420009aa/400x400cq80/photo.jpg']}]","beras uk, ayam rebus air kaldunya, daun timi oregano, garam, merica bubuk, bawang bombai, cabai kering"
resep-24931017,"['3 sdm Nasi Putih', '50 gr Ayam Giling', '10 gr Tahu Putih', '10 gr Sawi Hijau', '1 siung Baput dan Bamer, iris tipis', '200 ml Air', '1 Sdm Minyak Ayam untuk Menumis']","[{'text': 'Siapkan Bahan Bahan, lalu tumis baput dan bamer sampai wangi', 'images': ['https://img-global.cpcdn.com/steps/6c356fb64f80d03a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b720aeb7174b10f6/400x400cq80/photo.jpg']}, {'text': 'Masukkan Daging Ayam, tumis sampai berubah warna', 'images': ['https://img-global.cpcdn.com/steps/d55d8ecbc7055253/400x400cq80/photo.jpg']}, {'text': 'Tambahkan air dan masukkan semua bahan yang tersisa. Masak sampai air surut (Jika awal MPASI sisakan sedikit air agar tekstur lebih lembek)', 'images': ['https://img-global.cpcdn.com/steps/5bb35b3c496bf266/400x400cq80/photo.jpg']}, {'text': 'Blender dan saring sesuai tekstur usianya. Bagi 3 porsi ke dalam wadah kaca (1porsi 2-3sdm). Ini aku langsung untuk makan siang yang 1 porsi', 'images': ['https://img-global.cpcdn.com/steps/a3a634707fea75af/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/37d615611d04aeab/400x400cq80/photo.jpg']}]","nasi putih, ayam, tahu putih, sawi hijau, baput bamer iris, air, minyak ayam"
resep-24914376,"['60 gr Jagung Manis (Diparut/Diblender)', '50 gr Daging Ayam Giling', '5 gr Wortel', '5 gr Buncis', '100 ml susu UHT', '1 siung Baput dan Bamer', '1/2 sdm Keju Bubuk khusus mpasi', '1 sdm Minyak Ayam/Unsalted Butter']","[{'text': 'Tumis Baput dan Bamer dg minyak ayam sampai harum', 'images': []}, {'text': 'Masukkan ayam giling, tumis sampai berubah warna', 'images': []}, {'text': 'Masukkan Jagung Manis, Wortel, Buncis. Tumis sebentar. Masukkan Susu UHT', 'images': []}, {'text': 'Masak sampai susu surut dan sedikit mengental', 'images': ['https://img-global.cpcdn.com/steps/dc4c02c85e43e16f/400x400cq80/photo.jpg']}, {'text': 'Blender dan saring. Sesuaikan tekstur anak. Bagi menjadi 3 porsi dlm wadah kaca (1porsi 3sdm)', 'images': ['https://img-global.cpcdn.com/steps/9ba54724960c3ba4/400x400cq80/photo.jpg']}]","jagung manis, daging ayam, wortel, buncis, susu uht, baput bamer, keju bubuk, minyak ayamunsalted butter"
